,Date,Home,Away,Win Percent Diff,WP vs. A Diff,Points Diff,Result
877,2022-02-16,Chicago Bulls,Sacramento Kings,0.2542372881355932,0.0,2.881355932203391,1
878,2022-02-16,Memphis Grizzlies,Portland Trail Blazers,0.2811221507890123,-0.3333333333333333,5.7980713033313975,0
879,2022-02-16,Minnesota Timberwolves,Toronto Raptors,-0.017241379310344862,0.0,4.568965517241381,0
880,2022-02-16,Oklahoma City Thunder,San Antonio Spurs,-0.06352087114337568,0.0,-10.635813672111311,0
881,2022-02-16,Phoenix Suns,Houston Rockets,0.556704260651629,1.0,5.259398496240607,1
882,2022-02-16,Golden State Warriors,Denver Nuggets,0.14289888953828167,-1.0,0.6250730566919884,0
883,2022-02-16,Los Angeles Lakers,Utah Jazz,-0.17543859649122806,1.0,-2.9649122807017534,1
884,2022-02-17,Charlotte Hornets,Miami Heat,-0.09579667644183776,-1.0,8.26392961876833,0
885,2022-02-17,New Orleans Pelicans,Dallas Mavericks,-0.1702586206896552,-0.3333333333333333,0.05495689655172953,0
886,2022-02-17,Milwaukee Bucks,Philadelphia 76ers,0.04939516129032262,1.0,3.452620967741936,0
887,2022-02-17,LA Clippers,Houston Rockets,0.1935483870967742,0.0,-1.2580645161290391,1
888,2022-02-24,Detroit Pistons,Cleveland Cavaliers,-0.36908240794856806,0.0,-4.109292811221508,1
889,2022-02-24,Brooklyn Nets,Boston Celtics,-0.04124293785310729,0.0,1.8110169491525454,0
890,2022-02-24,Chicago Bulls,Atlanta Hawks,0.1333333333333333,0.3333333333333333,-0.03333333333333144,1
891,2022-02-24,Minnesota Timberwolves,Memphis Grizzlies,-0.15790960451977398,-0.3333333333333333,-0.6305084745762741,1
892,2022-02-24,Oklahoma City Thunder,Phoenix Suns,-0.5172413793103448,-1.0,-12.448275862068968,0
893,2022-02-24,Portland Trail Blazers,Golden State Warriors,-0.27627118644067794,-1.0,-2.6638418079096056,0
894,2022-02-24,Sacramento Kings,Denver Nuggets,-0.20960451977401134,-1.0,-0.3706214689265579,0
895,2022-02-25,Charlotte Hornets,Toronto Raptors,-0.0759887005649717,-1.0,4.935310734463272,1
896,2022-02-25,Indiana Pacers,Oklahoma City Thunder,0.02824858757062143,1.0,8.045762711864398,0
897,2022-02-25,Orlando Magic,Houston Rockets,-0.02911249293386095,-1.0,-5.171283210853588,1
898,2022-02-25,Washington Wizards,San Antonio Spurs,0.07568673290473404,-1.0,-4.7448860315604975,0
899,2022-02-25,New York Knicks,Miami Heat,-0.22033898305084743,-1.0,-3.8644067796610244,0
900,2022-02-25,Minnesota Timberwolves,Philadelphia 76ers,-0.07011494252873562,1.0,5.749425287356317,0
901,2022-02-25,Phoenix Suns,New Orleans Pelicans,0.4406779661016949,1.0,7.491525423728817,0
902,2022-02-25,Utah Jazz,Dallas Mavericks,0.02746931618936299,1.0,7.0973115137346525,1
903,2022-02-25,Los Angeles Lakers,LA Clippers,-0.02628603730921425,-1.0,4.061334087054831,0
904,2022-02-26,Detroit Pistons,Boston Celtics,-0.3364823562100583,0.0,-6.570158377327033,0
905,2022-02-26,Atlanta Hawks,Toronto Raptors,-0.05819672131147546,-1.0,4.153825136612028,1
906,2022-02-26,Cleveland Cavaliers,Washington Wizards,0.12570621468926557,-0.3333333333333333,-1.2305084745762827,1
907,2022-02-26,Miami Heat,San Antonio Spurs,0.25,1.0,-3.5333333333333314,1
908,2022-02-26,Chicago Bulls,Memphis Grizzlies,-0.032786885245901565,-1.0,-1.0,0
909,2022-02-26,Milwaukee Bucks,Brooklyn Nets,0.0765536723163841,1.0,2.3488700564971765,0
910,2022-02-26,Denver Nuggets,Sacramento Kings,0.22267759562841533,1.0,0.6644808743169364,1
911,2022-02-27,New York Knicks,Philadelphia 76ers,-0.19350282485875708,1.0,-2.9824858757062174,0
912,2022-02-27,Phoenix Suns,Utah Jazz,0.18954802259887005,1.0,-0.11242937853106127,0
913,2022-02-27,Indiana Pacers,Boston Celtics,-0.25277630883130625,-1.0,0.31544156530937073,1
914,2022-02-27,Charlotte Hornets,Detroit Pistons,0.25846994535519124,1.0,11.36666666666666,0
915,2022-02-27,Houston Rockets,LA Clippers,-0.2457627118644068,-1.0,1.7028430836522688,0
916,2022-02-27,Golden State Warriors,Dallas Mavericks,0.12158469945355188,0.0,4.496994535519121,0
917,2022-02-27,Portland Trail Blazers,Denver Nuggets,-0.1734972677595628,-0.3333333333333333,-2.6565573770491824,0
918,2022-02-27,Los Angeles Lakers,New Orleans Pelicans,0.057627118644067776,0.0,4.246045197740116,0
919,2022-02-28,Cleveland Cavaliers,Minnesota Timberwolves,0.08936170212765959,1.0,-3.8174468085106383,0
920,2022-02-28,Orlando Magic,Indiana Pacers,-0.14693877551020407,0.0,-6.55265306122449,1
921,2022-02-28,Miami Heat,Chicago Bulls,0.04166666666666674,1.0,-2.1875,1
922,2022-02-28,Memphis Grizzlies,San Antonio Spurs,0.28571428571428564,1.0,1.0408163265306172,1
923,2022-02-28,Milwaukee Bucks,Charlotte Hornets,0.04081632653061229,-0.3333333333333333,-3.4897959183673493,1
924,2022-02-28,Oklahoma City Thunder,Sacramento Kings,-0.055652173913043446,0.0,-9.33217391304349,0
925,2022-03-01,Washington Wizards,Detroit Pistons,0.20409836065573772,1.0,4.433879781420771,1
926,2022-03-01,Boston Celtics,Atlanta Hawks,0.0714285714285714,-0.3333333333333333,-3.793650793650798,1
927,2022-03-01,Toronto Raptors,Brooklyn Nets,0.016393442622950838,-0.3333333333333333,-2.360655737704917,1
928,2022-03-01,Houston Rockets,LA Clippers,-0.2579365079365079,-1.0,1.6515873015872984,0
929,2022-03-01,Minnesota Timberwolves,Golden State Warriors,-0.16129032258064524,-0.3333333333333333,2.2903225806451672,1
930,2022-03-01,Los Angeles Lakers,Dallas Mavericks,-0.1401639344262295,1.0,3.8114754098360635,0
931,2022-03-02,Cleveland Cavaliers,Charlotte Hornets,0.10445468509984646,0.3333333333333333,-7.450588837685615,0
932,2022-03-02,Orlando Magic,Indiana Pacers,-0.07936507936507936,1.0,-5.936507936507937,0
933,2022-03-02,Philadelphia 76ers,New York Knicks,0.2068306010928962,-0.3333333333333333,3.2005464480874366,1
934,2022-03-02,Houston Rockets,Utah Jazz,-0.387431693989071,-0.3333333333333333,-5.603551912568307,0
935,2022-03-02,Milwaukee Bucks,Miami Heat,-0.07112638815441563,-0.3333333333333333,3.925436277102065,1
936,2022-03-02,New Orleans Pelicans,Sacramento Kings,0.044756700494405444,-1.0,-3.4194639604475583,1
937,2022-03-02,Denver Nuggets,Oklahoma City Thunder,0.28529878371232154,0.0,8.970121628767856,0
938,2022-03-02,Phoenix Suns,Portland Trail Blazers,0.39344262295081966,0.3333333333333333,5.950819672131146,1
939,2022-03-03,Boston Celtics,Memphis Grizzlies,-0.15306122448979587,0.0,-4.007653061224488,1
940,2022-03-03,Brooklyn Nets,Miami Heat,-0.028812056737588687,-1.0,3.652039007092199,0
941,2022-03-03,Toronto Raptors,Detroit Pistons,0.25023126734505086,-1.0,4.97918593894542,0
942,2022-03-03,Dallas Mavericks,Golden State Warriors,-0.13386524822695034,1.0,-4.494680851063833,1
943,2022-03-03,San Antonio Spurs,Sacramento Kings,-0.020833333333333315,0.0,-0.4166666666666572,0
944,2022-03-03,LA Clippers,Los Angeles Lakers,-0.010195035460992874,1.0,-6.069148936170208,1
945,2022-03-04,Detroit Pistons,Indiana Pacers,-0.25268817204301075,0.0,-8.034408602150535,1
946,2022-03-04,Philadelphia 76ers,Cleveland Cavaliers,-0.0625,0.0,-0.96875,1
947,2022-03-04,Washington Wizards,Atlanta Hawks,0.016129032258064502,0.0,-6.55268817204302,0
948,2022-03-04,Chicago Bulls,Milwaukee Bucks,0.052688172043010684,0.0,0.2161290322580669,0
949,2022-03-04,New Orleans Pelicans,Utah Jazz,-0.37715517241379315,0.0,-11.082974137931032,1
950,2022-03-04,Oklahoma City Thunder,Minnesota Timberwolves,-0.17857142857142855,0.0,-9.623809523809527,0
951,2022-03-04,Denver Nuggets,Houston Rockets,0.2,1.0,0.9333333333333229,1
952,2022-03-04,Phoenix Suns,New York Knicks,0.39425287356321836,1.0,6.064367816091959,1
953,2022-03-05,Dallas Mavericks,Sacramento Kings,0.2339438339438339,0.3333333333333333,-3.077899877899881,1
954,2022-03-05,Charlotte Hornets,San Antonio Spurs,0.10342261904761907,1.0,1.4580853174603163,1
955,2022-03-05,Miami Heat,Philadelphia 76ers,0.027217741935483875,0.0,0.9143145161290391,1
956,2022-03-05,Memphis Grizzlies,Orlando Magic,0.421875,1.0,9.828125,1
957,2022-03-05,Minnesota Timberwolves,Portland Trail Blazers,0.14364919354838712,1.0,6.534274193548384,1
958,2022-03-05,Los Angeles Lakers,Golden State Warriors,-0.23639112903225806,-1.0,-0.6905241935483843,1
959,2022-03-06,Boston Celtics,Brooklyn Nets,0.07667887667887674,0.3333333333333333,-1.3916971916971903,1
960,2022-03-06,Milwaukee Bucks,Phoenix Suns,-0.2063492063492064,-1.0,-0.20634920634920206,1
961,2022-03-06,Cleveland Cavaliers,Toronto Raptors,0.022817460317460347,1.0,-1.7725694444444429,1
962,2022-03-06,Washington Wizards,Indiana Pacers,0.11315136476426796,-0.3333333333333333,-2.1672456575682446,1
963,2022-03-06,Houston Rockets,Memphis Grizzlies,-0.4388278388278389,-1.0,-5.557020757020766,1
964,2022-03-06,Oklahoma City Thunder,Utah Jazz,-0.3115719406041987,-1.0,-11.614695340501783,0
965,2022-03-06,LA Clippers,New York Knicks,0.1262515262515263,-1.0,1.9623931623931554,0
966,2022-03-06,Denver Nuggets,New Orleans Pelicans,0.16517857142857145,0.3333333333333333,3.494543650793645,1
967,2022-03-07,Detroit Pistons,Atlanta Hawks,-0.3100840336134454,-1.0,-11.061344537815117,1
968,2022-03-07,Philadelphia 76ers,Chicago Bulls,-0.13015873015873014,1.0,-5.2968253968253975,1
969,2022-03-07,Miami Heat,Houston Rockets,0.35317460317460314,0.0,0.5,1
970,2022-03-07,Minnesota Timberwolves,Portland Trail Blazers,0.07058823529411762,1.0,-0.3100840336134496,1
971,2022-03-07,Dallas Mavericks,Utah Jazz,-0.26470588235294124,-1.0,-10.647058823529406,1
972,2022-03-07,San Antonio Spurs,Los Angeles Lakers,-0.06045751633986929,-0.3333333333333333,0.7810457516339966,1
973,2022-03-07,Sacramento Kings,New York Knicks,-0.06904761904761902,0.0,4.322222222222223,0
974,2022-03-08,Charlotte Hornets,Brooklyn Nets,-0.007692307692307665,1.0,3.401923076923083,0
975,2022-03-08,Indiana Pacers,Cleveland Cavaliers,-0.2358974358974359,-1.0,3.444988344988346,0
976,2022-03-08,Orlando Magic,Phoenix Suns,-0.5507211538461538,-1.0,-10.04447115384616,0
977,2022-03-08,Memphis Grizzlies,New Orleans Pelicans,0.24479166666666663,0.0,6.221117424242422,1
978,2022-03-08,Oklahoma City Thunder,Milwaukee Bucks,-0.296875,-1.0,-11.71875,0
979,2022-03-08,Golden State Warriors,LA Clippers,0.14638694638694638,0.3333333333333333,4.199533799533796,1
980,2022-03-09,Charlotte Hornets,Boston Celtics,-0.10606060606060608,-0.3333333333333333,4.787878787878782,0
981,2022-03-09,Detroit Pistons,Chicago Bulls,-0.32307692307692304,-1.0,-8.892307692307696,0
982,2022-03-09,Miami Heat,Phoenix Suns,-0.13333333333333341,1.0,-4.01072261072261,0
983,2022-03-09,Milwaukee Bucks,Atlanta Hawks,0.12307692307692308,-1.0,1.4923076923077048,1
984,2022-03-09,Houston Rockets,Los Angeles Lakers,-0.19134615384615383,-1.0,-2.0247596153846104,1
985,2022-03-09,Minnesota Timberwolves,Oklahoma City Thunder,0.25291375291375284,1.0,12.086013986013981,1
986,2022-03-09,New Orleans Pelicans,Orlando Magic,0.17296037296037298,1.0,3.9811188811188885,0
987,2022-03-09,Dallas Mavericks,New York Knicks,0.2,-1.0,1.3538461538461632,0
988,2022-03-09,San Antonio Spurs,Toronto Raptors,-0.14663461538461536,-1.0,4.565384615384616,0
989,2022-03-09,Utah Jazz,Portland Trail Blazers,0.234375,1.0,6.390625,1
990,2022-03-09,Sacramento Kings,Denver Nuggets,-0.2417910447761194,-1.0,-1.0973593570608529,0
991,2022-03-09,LA Clippers,Washington Wizards,0.04714522624970391,1.0,-1.2902155887230577,1
992,2022-03-10,Philadelphia 76ers,Brooklyn Nets,0.11730769230769234,-0.3333333333333333,-2.684375000000003,0
993,2022-03-10,Denver Nuggets,Golden State Warriors,-0.06060606060606055,1.0,0.0,0
994,2022-03-11,Orlando Magic,Minnesota Timberwolves,-0.3134328358208955,1.0,-10.835820895522389,1
995,2022-03-11,Atlanta Hawks,LA Clippers,-0.029857397504456262,-1.0,5.877005347593581,1
996,2022-03-11,Boston Celtics,Detroit Pistons,0.32428765264586157,0.3333333333333333,6.065581184984168,1
997,2022-03-11,Miami Heat,Cleveland Cavaliers,0.08095884215287197,-1.0,2.4635911352329316,1
998,2022-03-11,Houston Rockets,Dallas Mavericks,-0.3484848484848485,-1.0,2.3636363636363598,0
999,2022-03-11,Memphis Grizzlies,New York Knicks,0.24739936680235192,1.0,8.390999547715978,1
1000,2022-03-11,New Orleans Pelicans,Charlotte Hornets,-0.06852103120759834,0.0,-6.512437810945272,0
1001,2022-03-11,San Antonio Spurs,Utah Jazz,-0.25198135198135196,0.0,-1.0566433566433489,1
1002,2022-03-11,Phoenix Suns,Toronto Raptors,0.26456876456876455,1.0,5.251282051282061,0
1003,2022-03-11,Los Angeles Lakers,Washington Wizards,-0.022355769230769207,0.0,2.782692307692301,1
1004,2022-03-12,Miami Heat,Minnesota Timberwolves,0.1029411764705882,-1.0,-5.088235294117652,0
1005,2022-03-12,Chicago Bulls,Cleveland Cavaliers,0.038896426956128494,0.0,5.544097693351418,1
1006,2022-03-12,San Antonio Spurs,Indiana Pacers,0.05970149253731344,-1.0,2.268656716417908,0
1007,2022-03-12,Golden State Warriors,Milwaukee Bucks,0.050429669832654955,-1.0,-3.2152872003618285,1
1008,2022-03-12,Denver Nuggets,Toronto Raptors,0.05156037991858886,1.0,2.4993215739484356,0
1009,2022-03-12,Utah Jazz,Sacramento Kings,0.26827094474153296,1.0,3.5459001782531203,1
1010,2022-03-12,Portland Trail Blazers,Washington Wizards,-0.06153846153846154,1.0,-1.276923076923083,1
1011,2022-03-13,Brooklyn Nets,New York Knicks,0.09724106739032112,1.0,5.5443238353686155,1
1012,2022-03-13,Detroit Pistons,LA Clippers,-0.2385896603936838,-1.0,-3.3305213065109314,0
1013,2022-03-13,Boston Celtics,Dallas Mavericks,-0.008999122036874474,-1.0,2.959174714661984,0
1014,2022-03-13,Orlando Magic,Philadelphia 76ers,-0.35067873303167424,-1.0,-4.340497737556561,0
1015,2022-03-13,Atlanta Hawks,Indiana Pacers,0.15430201931518872,1.0,2.3942054433713764,1
1016,2022-03-13,New Orleans Pelicans,Houston Rockets,0.14925373134328357,0.3333333333333333,-1.0597014925373145,1
1017,2022-03-13,Oklahoma City Thunder,Memphis Grizzlies,-0.3734402852049911,0.0,-11.931818181818187,0
1018,2022-03-13,Phoenix Suns,Los Angeles Lakers,0.35165083672546354,1.0,2.566033469018535,1
1019,2022-03-14,Cleveland Cavaliers,LA Clippers,0.044537815126050484,1.0,-0.2378151260504211,1
1020,2022-03-14,Atlanta Hawks,Portland Trail Blazers,0.10606060606060608,-1.0,5.906862745098039,1
1021,2022-03-14,Philadelphia 76ers,Denver Nuggets,0.03297682709447414,1.0,-2.602941176470594,0
1022,2022-03-14,Oklahoma City Thunder,Charlotte Hornets,-0.18678665496049168,-1.0,-12.035996488147504,0
1023,2022-03-14,San Antonio Spurs,Minnesota Timberwolves,-0.18286445012787722,-1.0,-2.0944160272804737,0
1024,2022-03-14,Golden State Warriors,Washington Wizards,0.23707664884135476,0.0,3.0797682709447542,1
1025,2022-03-14,Sacramento Kings,Chicago Bulls,-0.26411421155094095,-1.0,-2.0516980315812248,1
1026,2022-03-14,Utah Jazz,Milwaukee Bucks,0.014925373134328401,1.0,-0.47761194029851595,0
1027,2022-03-14,Los Angeles Lakers,Toronto Raptors,-0.11940298507462693,0.0,2.25373134328359,0
1028,2022-03-15,Indiana Pacers,Memphis Grizzlies,-0.3478260869565218,0.0,-3.7391304347826093,0
1029,2022-03-15,Orlando Magic,Brooklyn Nets,-0.2615184944841012,-0.3333333333333333,-7.259355396928399,0
1030,2022-03-15,Miami Heat,Detroit Pistons,0.3874680306905371,0.3333333333333333,5.861253196930946,1
1031,2022-03-15,New Orleans Pelicans,Phoenix Suns,-0.38235294117647056,-0.3333333333333333,-5.852941176470594,0
1032,2022-03-16,Charlotte Hornets,Atlanta Hawks,-0.014492753623188415,-0.3333333333333333,1.6666666666666572,1
1033,2022-03-16,Cleveland Cavaliers,Philadelphia 76ers,-0.046722907203114894,-1.0,-1.6528228423102007,0
1034,2022-03-16,Washington Wizards,Denver Nuggets,-0.16136707765520225,-1.0,-2.8016439541423352,0
1035,2022-03-16,Brooklyn Nets,Dallas Mavericks,-0.08823529411764708,1.0,5.411764705882348,0
1036,2022-03-16,New York Knicks,Portland Trail Blazers,0.023705004389815598,-1.0,-1.312554872695344,1
1037,2022-03-16,Houston Rockets,Phoenix Suns,-0.5471014492753623,-1.0,-5.422421142369984,0
1038,2022-03-16,Minnesota Timberwolves,Los Angeles Lakers,0.1449579831932773,0.3333333333333333,4.115546218487395,1
1039,2022-03-16,San Antonio Spurs,Oklahoma City Thunder,0.08269394714407502,0.3333333333333333,10.119565217391298,1
1040,2022-03-16,Utah Jazz,Chicago Bulls,0.014705882352941235,-1.0,1.6764705882353041,1
1041,2022-03-16,Golden State Warriors,Boston Celtics,0.08695652173913049,1.0,2.101449275362313,0
1042,2022-03-16,Sacramento Kings,Milwaukee Bucks,-0.2605042016806723,-1.0,-4.125210084033611,0
1043,2022-03-16,LA Clippers,Toronto Raptors,-0.05178127589063797,-1.0,-1.9252278376139174,0
1044,2022-03-17,Orlando Magic,Detroit Pistons,-0.0037267080745341796,-0.3333333333333333,0.7501035196687411,0
1045,2022-03-18,Philadelphia 76ers,Dallas Mavericks,-0.005541346973572003,-1.0,1.9661125319693014,1
1046,2022-03-18,Atlanta Hawks,Memphis Grizzlies,-0.18571428571428572,1.0,-1.6000000000000085,1
1047,2022-03-18,Brooklyn Nets,Portland Trail Blazers,0.13938618925831203,-1.0,4.882352941176464,1
1048,2022-03-18,Cleveland Cavaliers,Denver Nuggets,-0.042857142857142816,1.0,-4.3999999999999915,1
1049,2022-03-18,New York Knicks,Washington Wizards,-0.006180733162830354,-1.0,-2.0920716112532034,1
1050,2022-03-18,Toronto Raptors,Los Angeles Lakers,0.14492753623188404,1.0,-2.0434782608695627,0
1051,2022-03-18,Miami Heat,Oklahoma City Thunder,0.367287784679089,1.0,6.371428571428567,1
1052,2022-03-18,Houston Rockets,Indiana Pacers,-0.08219461697722566,-1.0,-1.6443064182194576,0
1053,2022-03-18,San Antonio Spurs,New Orleans Pelicans,-0.020082815734989656,1.0,4.724637681159422,0
1054,2022-03-18,Utah Jazz,LA Clippers,0.12318840579710144,1.0,7.110507246376812,1
1055,2022-03-18,Phoenix Suns,Chicago Bulls,0.20579710144927543,1.0,2.36977225672878,1
1056,2022-03-18,Sacramento Kings,Boston Celtics,-0.24788732394366197,-1.0,0.9931589537223431,0
1057,2022-03-19,Minnesota Timberwolves,Milwaukee Bucks,-0.04572361706470707,1.0,0.5160236783016927,1
1058,2022-03-19,Charlotte Hornets,Dallas Mavericks,-0.11428571428571432,-1.0,8.271428571428572,1
1059,2022-03-19,Cleveland Cavaliers,Detroit Pistons,0.29195171026156946,-0.3333333333333333,3.212273641851098,1
1060,2022-03-19,Washington Wizards,Los Angeles Lakers,-0.0082815734989648,-1.0,-2.9115942028985415,1
1061,2022-03-20,Indiana Pacers,Portland Trail Blazers,-0.03878342518881406,-1.0,3.3423147581139006,1
1062,2022-03-20,Houston Rockets,Memphis Grizzlies,-0.4331991951710261,-0.3333333333333333,-5.534808853118719,0
1063,2022-03-20,Atlanta Hawks,New Orleans Pelicans,0.09275653923541244,1.0,4.697183098591552,0
1064,2022-03-20,Orlando Magic,Oklahoma City Thunder,-0.03219315895372232,0.0,1.3933601609657984,1
1065,2022-03-20,Sacramento Kings,Phoenix Suns,-0.45559467918622853,0.0,-4.398474178403745,0
1066,2022-03-20,New York Knicks,Utah Jazz,-0.2,-1.0,-7.914285714285711,0
1067,2022-03-20,Denver Nuggets,Boston Celtics,-0.014084507042253502,-1.0,1.7183098591549282,0
1068,2022-03-20,Philadelphia 76ers,Toronto Raptors,0.06604554865424428,0.0,-0.318633540372673,0
1069,2022-03-20,Golden State Warriors,San Antonio Spurs,0.2911468812877263,0.0,-1.4472837022132694,0
1070,2022-03-21,Charlotte Hornets,New Orleans Pelicans,0.08450704225352113,1.0,6.464788732394368,1
1071,2022-03-21,Cleveland Cavaliers,Los Angeles Lakers,0.1469092331768388,-1.0,-3.989045383411579,0
1072,2022-03-21,Detroit Pistons,Portland Trail Blazers,-0.10382293762575456,-1.0,-3.214285714285708,0
1073,2022-03-21,Philadelphia 76ers,Miami Heat,-0.047686116700201175,-0.3333333333333333,-1.1211267605633708,1
1074,2022-03-21,Brooklyn Nets,Utah Jazz,-0.10523138832997991,-1.0,-1.7714285714285722,1
1075,2022-03-21,Chicago Bulls,Toronto Raptors,0.02233400402414487,0.3333333333333333,3.1826961770623825,1
1076,2022-03-21,Houston Rockets,Washington Wizards,-0.1891348088531187,1.0,0.4160965794768572,1
1077,2022-03-21,Oklahoma City Thunder,Boston Celtics,-0.3294209702660407,-1.0,-7.099765258215967,0
1078,2022-03-21,Dallas Mavericks,Minnesota Timberwolves,0.02230046948356801,0.0,-8.880086071987478,1
1079,2022-03-22,Orlando Magic,Golden State Warriors,-0.3980829420970266,-1.0,-6.933294209702666,1
1080,2022-03-22,New York Knicks,Atlanta Hawks,-0.07746478873239437,1.0,-7.194640062597813,0
1081,2022-03-22,Milwaukee Bucks,Chicago Bulls,0.022736418511066447,1.0,2.756941649899403,1
1082,2022-03-22,Denver Nuggets,LA Clippers,0.09018264840182655,0.3333333333333333,4.662100456621005,1
1083,2022-03-23,Charlotte Hornets,New York Knicks,0.09722222222222215,1.0,8.902777777777771,0
1084,2022-03-23,Detroit Pistons,Atlanta Hawks,-0.24296042617960428,0.0,-9.080098934550989,1
1085,2022-03-23,Indiana Pacers,Sacramento Kings,0.004756468797564695,1.0,0.46499238964992173,0
